col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,target
223,679,2525,10501,633,1797,6475,2251,6031,8991,223,-150738,101892586,-68875437504.0,-140526,94989144,-64208601836.0,88554520,-59858720220.0,-55804215798.0,632660.7437,4615585.097,10000523068.0,471024000000.0,4615585.097,869587173.3,-121897000000.0,10000523068.0,-121897000000.0,471024000000.0,4,2,0,0,1,1,0,2,3,3,0,0,2,0,0,1,1,4,0,0,0,5,10,13,18,18,1,6,10,1,1,9,18,10,13,16,8,8,2,1,18,17,9,9,2.0,701.0,5817.0,72911.0,1054095.0,5434.0,40103.0,471889.0,50702.0,314521.0,535666.0,701.0,-4071900.0,23652477722.0,-137390000000000.0,-3803800.0,22095135125.0,-128344000000000.0,20640371546.0,-119894000000000.0,-112000000000000.0,8.47e+23,6.76e+26,2.0099999999999999e+31,-4.33e+34,6.76e+26,1.16e+30,8.44e+33,2.0099999999999999e+31,8.44e+33,-4.33e+34,44.0,42.0,0.0,0.0,1.0,7.0,0.0,33.0,56.0,23.0,0.0,0.0,17.0,0.0,0.0,15.0,21.0,41.0,0.0,0.0,0.0,758.0,7609.0,100801.0,1495117.0,8750.0,81085.0,1039599.0,139584.0,1258649.0,2289536.0,758.0,-5760013.0,43770142837.0,-332608000000000.0,-6623750.0,50333616085.0,-382483000000000.0,57881389584.0,-439838000000000.0,-505795000000000.0,9.16e+23,-1.16e+26,4.2e+31,-4.99e+35,-1.16e+26,2.79e+30,-4.18e+34,0.0
227,619,2163,8683,494,1293,4397,1304,3237,3908,227,-139894,86213388,-53131579624.0,-111644,68803143,-42401728475.0,54909404,-33839137039.0,-27005976236.0,644008.9185,15562921.96,6830455666.0,1218240000000.0,15562921.96,797464264.8,106584000000.0,6830455666.0,106584000000.0,1218240000000.0,0,0,0,0,0,0,0,0,1,2,0,0,9,0,3,0,0,2,0,0,0,18,15,13,13,13,18,15,10,13,13,13,9,15,10,13,13,13,233,2659,30283,338623,4061,48118,577054.0,69179.0,836044.0,1171121.0,233.0,-616888.0,1633265194.0,-4324210000000.0,-942152.0,2494432087.0,-6604230000000.0,3809656730.0,-10086400000000.0,-15404600000000.0,2.81e+23,-4.4e+26,1.8799999999999997e+31,-2.7299999999999997e+35,-4.4e+26,5.71e+29,-2.7400000000000003e+34,1.8799999999999997e+31,-2.7400000000000003e+34,-2.7299999999999997e+35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,90.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,198.0,3080.0,49058.0,797336.0,1955.0,31542.0,517554.0,17699.0,308286.0,122093.0,198.0,-606760.0,1859383458.0,-5697980000000.0,-385135.0,1180225942.0,-3616740000000.0,749134599.0,-2295690000000.0,-1457160000000.0,2.39e+23,6.709999999999999e+25,6.23e+30,4.27e+33,6.709999999999999e+25,-9.64e+28,4.86e+33,6.23e+30,4.86e+33,4.27e+33,0.0,0.0,0.0,0.0,1.0
226,688,2624,11110,599,1806,6930,1909,5604,6803,226,-154800,106031680,-72627734682.0,-134775,92314894,-63231921390.0,80373333,-55052156000.0,-47930984847.0,641171.8748,7749847.385,8585498086.0,894425000000.0,7749847.385,685167630.9,-18043928973.0,8585498086.0,-18043928973.0,894425000000.0,2,0,0,0,2,1,0,1,1,3,1,1,2,0,3,1,3,0,0,0,0,11,10,8,16,6,17,1,5,10,15,10,15,17,12,15,9,1,5,13,17,13,711,8458,120136.0,1774834.0,6558.0,76595.0,1086267.0,78148.0,899725.0,1075596.0,711.0,-6005180.0,50720394812.0,-428390000000000.0,-4656180.0,39326579471.0,-332156000000000.0,30492299224.0,-257541000000000.0,-199687000000000.0,8.59e+23,3.77e+26,2.6599999999999996e+31,-1.85e+35,3.77e+26,1.43e+30,-7.88e+33,2.6599999999999996e+31,-7.88e+33,-1.85e+35,24.0,0.0,0.0,0.0,26.0,5.0,0.0,3.0,16.0,22.0,1.0,14.0,40.0,0.0,37.0,4.0,39.0,0.0,0.0,0.0,0.0,211.0,1461.0,7155.0,-14013.0,2330.0,14510.0,53180.0,42492.0,312190.0,735656.0,211.0,-306810.0,446122044.0,-648687000000.0,-489300.0,711477680.0,-1034530000000.0,1134682592.0,-1649910000000.0,-2631360000000.0,2.55e+23,-1.1e+24,1.27e+31,-1.67e+35,-1.1e+24,1.2e+30,-1.41e+34,1.27e+31,-1.41e+34,-1.67e+35,0.0
74,145,331,835,105,218,520,167,364,291,74,-10585,1514131,-216595525.0,-7665,1096418,-156838830.0,793967,-113572006.0,-82243689.0,10497.06167,90712.12573,5088263.027,512547379.7,90712.12573,1060179.915,46211828.31,5088263.027,46211828.31,512547379.7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,20,17,6,5,10,16,0,-126,-3894,-94050,126,0,-24800,3894,24800,94050,0,-126,-35646,-7567110,126,31752,6466972,-27858.0,-5485684.0,4623246.0,-3932160.0,-3.71e+25,9.36e+29,-2.6400000000000003e+34,-3.71e+25,8.01e+28,-3.31e+33,9.36e+29,-3.31e+33,-2.6400000000000003e+34,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,126.0,3894.0,94050.0,-126.0,0.0,24800.0,-3894.0,-24800.0,-94050.0,0.0,126.0,-27858.0,4623246.0,-126.0,31752.0,-5485684.0,-35646.0,6466972.0,-7567110.0,3932160.0,3.71e+25,-9.36e+29,2.6400000000000003e+34,3.71e+25,-8.01e+28,3.31e+33,-9.36e+29,3.31e+33,2.6400000000000003e+34,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
97,202,472,1192,175,360,816,375,758,907,97,-19392,3876852,-775071192.0,-16800,3358610,-671453024.0,2909750,-581708492.0,-503977218.0,13759.66191,63793.48679,8328242.422,688247251.8,63793.48679,1204924.189,19804328.85,8328242.422,19804328.85,688247251.8,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,14,10,17,5,16,13,3,19,0,-4,2284,79052,4,0,28396,-2284,-28396,-79052,0,-4,2252,106268,4,32.0,19452.0,-2316.0,-37724.0,-51452.0,-2097152.0,-1.18e+24,-6.12e+29,2.4000000000000003e+34,-1.18e+24,-1.7e+29,3.03e+33,-6.12e+29,3.03e+33,2.4000000000000003e+34,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,4.0,-2284.0,-79052.0,-4.0,0.0,-28396.0,2284.0,28396.0,79052.0,0.0,4.0,-2316.0,-51452.0,-4.0,32.0,-37724.0,2252.0,19452.0,106268.0,2097152.0,1.18e+24,6.12e+29,-2.4000000000000003e+34,1.18e+24,1.7e+29,-3.03e+33,6.12e+29,-3.03e+33,-2.4000000000000003e+34,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0
101,223,647,2197,170,347,945,346,659,812,101,-22300,4923818,-1087208212.0,-17000,3753437,-828748947.0,2861446,-631775079.0,-481649648.0,57308.28261,982859.6243,158579409.7,23441189993.0,982859.6243,27185083.54,2310262902.0,158579409.7,2310262902.0,23441189993.0,1,0,2,0,1,1,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,14,14,3,20,17,6,1,7,11,3,5,-8,-998,-20572,-365426,658,-2884,-108668,16340,28994,320566,-8,-8982,-9980612.0,-10996089906.0,5922.0,6563956.0,7216748196.0,-4313300.0,-4732947134.0,3101858838.0,-9.66e+21,-2.2e+26,3.6999999999999996e+30,-8.5e+34,-2.2e+26,6.17e+28,-1.0200000000000001e+34,3.6999999999999996e+30,-1.0200000000000001e+34,-8.5e+34,7.0,0.0,13.0,0.0,11.0,6.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,80.0,1736.0,30702.0,523328.0,-343.0,5901.0,149387.0,-14009.0,-8701.0,-294169.0,80.0,-137144.0,235098990.0,-403006000000.0,27097.0,-46439043.0,79584916957.0,9162613.0,-15698018119.0,3092518309.0,9.66e+22,3.6099999999999997e+26,-2.21e+30,8.570000000000001e+34,3.6099999999999997e+26,2.35e+29,1.17e+34,-2.21e+30,1.17e+34,8.570000000000001e+34,5.0,0.0,11.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0
112,291,911,3171,186,477,1467,360,901,786,112,-32301,9315821,-2686788771.0,-20646,5954337,-1717268187.0,3805920,-1097631827.0,-701599398.0,63549.77874,1114787.091,166637802.9,25872564399.0,1114787.091,28373712.02,2654332530.0,166637802.9,2654332530.0,25872564399.0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,14,14,3,20,6,17,6,19,5,3,5,54,20,-2320,-29296,735,543,-26883,11125,1677,171549,54,-1060,18480.0,-298096.0,-38955.0,764943.0,-13337403.0,28102825.0,-552048533.0,-20274693201.0,6.52e+22,-4.109999999999999e+25,3.21e+30,-3.6500000000000003e+34,-4.109999999999999e+25,1.06e+29,-3.11e+33,3.21e+30,-3.11e+33,-3.6500000000000003e+34,0.0,0.0,13.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,8.0,4.0,0.0,54.0,1210.0,20542.0,334018.0,-222.0,5079.0,109827.0,-7696.0,33765.0,-139014.0,54.0,-64130.0,76153742.0,-90423844442.0,11766.0,-13963161.0,16568919171.0,2555072.0,-3029714639.0,552728898.0,6.52e+22,2.4099999999999998e+26,-1.03e+30,3.9800000000000003e+34,2.4099999999999998e+26,2.7e+29,5.6e+33,-1.03e+30,5.6e+33,3.9800000000000003e+34,0.0,0.0,11.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0
101,196,436,1066,197,372,798,451,824,1145,101,-19600,3803620,-738149830.0,-19700,3822960,-741890214.0,3842542,-745677412.0,-749511950.0,14327.07065,44618.56591,9269331.822,722584261.0,44618.56591,1162747.05,4794295.782,9269331.822,4794295.782,722584261.0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,1,0,0,14,10,12,5,16,13,12,19,16,411,8795,176661,-44,2100,68590,-4420,-18538,-123644,16,-6165,2373689,-913212477,660,-251076.0,95352182.0,22684.0,-8361166.0,400308.0,1.93e+22,6.49e+25,-8.93e+29,3.7300000000000004e+34,6.49e+25,-1.08e+29,4.93e+33,-8.93e+29,4.93e+33,3.7300000000000004e+34,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,1.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,8.0,-103.0,-4367.0,-108577.0,332.0,1596.0,-15454.0,7876.0,62890.0,165116.0,8.0,721.0,59287.0,4005655.0,-2324.0,-203580.0,-15847774.0,669220.0,56579734.0,-190651220.0,9.66e+21,-7.179999999999999e+25,1.96e+30,-4.3800000000000005e+34,-7.179999999999999e+25,1.1e+29,-5.1899999999999995e+33,1.96e+30,-5.1899999999999995e+33,-4.3800000000000005e+34,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,3.0,0.0
107,208,488,1324,207,369,791,481,805,1251,107,-22048,4543208,-936190036.0,-21942,4521249,-931641121.0,4499626,-927161577.0,-922750722.0,60712.73504,775073.8648,185147687.8,25071463184.0,775073.8648,23791740.95,1695082304.0,185147687.8,1695082304.0,25071463184.0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,1,0,9,14,17,4,12,10,1,3,17,20,29,448,12752,303676,298,4301,123007,-1784,-5911,-133898,29,-12544,5431760,-2354635204.0,-8344.0,3608909.0,-1562585377.0,2395924.0,-1036159067.0,-686592394.0,3.5e+22,6.4e+24,-2.63e+29,4.66e+34,6.4e+24,-3.47e+29,6.51e+33,-2.63e+29,6.51e+33,4.66e+34,7.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,19.0,-10.0,-7070.0,-217918.0,518.0,3145.0,-26413.0,15656.0,132493.0,369722.0,19.0,180.0,-5370.0,-414018.0,-9324.0,-84915.0,2869947.0,4577164.0,39962673.0,-2247829014.0,2.29e+22,-9.09e+25,4.05e+30,-1.0199999999999999e+35,-9.09e+25,4.7e+29,-1.2000000000000002e+34,4.05e+30,-1.2000000000000002e+34,-1.0199999999999999e+35,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0
149,452,1590,6056,385,1138,3914,1179,3450,4003,149,-66896,30034278,-13484579552.0,-56980,25582078,-11485564828.0,21790254,-9783069918.0,-8333084992.0,422719.5104,5825934.223,5345797610.0,677185000000.0,5825934.223,419307866.5,10876289297.0,5345797610.0,10876289297.0,677185000000.0,3,0,3,1,1,4,0,0,0,1,0,0,1,0,1,3,0,1,0,0,0,1,3,6,16,3,13,1,16,16,3,5,10,1,4,6,6,6,18,15,113,2481,36145,570447,-2272.0,-5356.0,-20464.0,-48684.0,-232530.0,-887512.0,113.0,-277872.0,683281216.0,-1680130000000.0,254464.0,-625693708.0,1538460000000.0,572931540.0,-1408660000000.0,1289750000000.0,1.36e+23,1.0400000000000001e+27,-9.379999999999999e+30,2.38e+35,1.0400000000000001e+27,1.09e+30,3.15e+34,-9.379999999999999e+30,3.15e+34,2.38e+35,21.0,0.0,17.0,14.0,11.0,51.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,19.0,21.0,0.0,18.0,0.0,0.0,0.0,497.0,2646.0,27986.0,362664.0,5388.0,29048.0,306444.0,78068.0,436642.0,1264200.0,497.0,-1312416.0,3465679406.0,-9151810000000.0,-2672448.0,7057069808.0,-18635500000000.0,14370197348.0,-37947000000000.0,-77271000000000.0,6e+23,2.6899999999999996e+25,2.4199999999999997e+31,-2.69e+35,2.6899999999999996e+25,1.41e+30,-2.22e+34,2.4199999999999997e+31,-2.22e+34,-2.69e+35,39.0,0.0,0.0
182,417,1191,3867,438,968,2680,1248,2636,3942,182,-75477,31301211,-12981082701.0,-79278,32877248,-13634571668.0,34533168,-14321177440.0,-15042589218.0,103268.3904,468342.5055,407412822.8,35628812261.0,468342.5055,35582168.58,-1468825295.0,407412822.8,-1468825295.0,35628812261.0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,7,0,0,1,0,1,0,18,1,20,6,15,9,9,15,15,14,15,15,15,15,263,3881,54261,750545,2929,43311,602823,50835,740517,957163.0,263.0,-1016822.0,3931278282.0,-15199300000000.0,-767398.0,2966947500.0,-11470900000000.0,2239180536.0,-8657220000000.0,-6533730000000.0,3.18e+23,-8.67e+24,1.5299999999999998e+31,-2.2699999999999998e+35,-8.67e+24,1.31e+30,-2.22e+34,1.5299999999999998e+31,-2.22e+34,-2.2699999999999998e+35,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0,-188.0,-3024.0,-41658.0,-545868.0,-1876.0,-31440.0,-428970.0,-35688.0,-571308.0,-735790.0,-188.0,-571536.0,-1737511098.0,-5282140000000.0,-354564.0,-1077906000.0,-3276920000000.0,-668717128.0,-2032960000000.0,-1261250000000.0,-2.27e+23,-5.789999999999999e+25,-1.0899999999999999e+31,1.82e+35,-5.789999999999999e+25,-1.23e+30,1.85e+34,-1.0899999999999999e+31,1.85e+34,1.82e+35,13.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
304,988,4074,18988,879,2706,10748,3045,8876,11769,304,-299364,294799562,-290306000000.0,-266337,262275210,-258276000000.0,233340627,-229782000000.0,-204433000000.0,5174767.697,126088711.4,178734000000.0,23796500000000.0,126088711.4,13206084144.0,875785000000.0,178734000000.0,875785000000.0,23796500000000.0,3,0,2,0,1,0,1,2,3,2,1,2,0,1,2,3,1,2,0,2,0,7,16,3,1,18,5,17,3,12,20,16,15,8,15,9,14,11,1,18,9,9,20,8,12.0,16.0,10.0,10.0,1.0,1862.0,20730.0,270302.0,3836646.0,18648.0,201400.0,2567844.0,283264.0,3025506.0,4820574.0,1862.0,-38578530.0,799303000000.0,-1.66e+16,-34703928.0,719026000000.0,-1.49e+16,646811000000.0,-1.34e+16,-1.21e+16,2.25e+24,5.54e+26,8.949999999999999e+31,-1.0499999999999999e+36,5.54e+26,7.07e+30,-8.79e+34,8.949999999999999e+31,-8.79e+34,-1.0499999999999999e+36,50.0,0.0,11.0,0.0,6.0,0.0,1.0,36.0,56.0,53.0,17.0,33.0,0.0,16.0,26.0,38.0,7.0,24.0,0.0,32.0,0.0,997.0,10366.0,158354.0,2701174.0,13484.0,134856.0,1998370.0,207692.0,2060746.0,3275474.0,997.0,-10324536.0,106917000000.0,-1107190000000000.0,-13430064.0,139076000000.0,-1440220000000000.0,180909000000.0,-1873430000000000.0,-2436940000000000.0,1.2e+24,-7.34e+26,6e+31,0.0
220,658,2360,9424,643,1814,6118,2347,6364,9583,220,-144102,94388512,-61825846920.0,-140817,92236306,-60415798470.0,90134229,-59038599680.0,-57693470199.0,624149.6126,3215554.393,10308815561.0,342464000000.0,3215554.393,877322844.1,-154898000000.0,10308815561.0,-154898000000.0,342464000000.0,1,0,0,2,0,4,0,3,3,4,0,0,0,2,0,1,2,1,0,0,0,6,10,8,14,17,8,9,4,9,10,9,4,10,1,6,6,10,18,17,6,8,14,16,660.0,7674.0,110284.0,1715736.0,4256.0,52783.0,809867.0,14614.0,282755.0,-242830.0,660.0,-5057166.0,38749911892.0,-296917000000000.0,-2804704.0,21490690735.0,-164670000000000.0,11918721302.0,-91325700000000.0,-50649100000000.0,7.97e+23,8.9e+26,1.08e+31,1.64e+35,8.9e+26,7.13e+28,3.14e+34,1.08e+31,3.14e+34,1.64e+35,14.0,0.0,0.0,20.0,0.0,52.0,0.0,30.0,27.0,42.0,0.0,0.0,0.0,26.0,0.0,23.0,24.0,18.0,0.0,0.0,0.0,1182.0,9958.0,96980.0,1058728.0,14986.0,127777.0,1274361.0,216800.0,1853133.0,3335476.0,1182.0,-11760398.0,117011000000.0,-1164210000000000.0,-17698466.0,176092000000.0,-1752040000000000.0,265005000000.0,-2636690000000000.0,-3968000000000000.0,1.43e+24,-5.7599999999999996e+26,6.41e+31,-7e+35,-5.7599999999999996e+26,2.16e+30,-5.87e+34,6.41e+31,0.0
138,410,1474,5948,296,846,2988,756,2068,2156,138,-56170,22863074,-9306142072.0,-40552,16505806,-6718403036.0,11916532,-4850354324.0,-3501804532.0,391512.0297,9773117.564,4001965945.0,776318000000.0,9773117.564,466843419.8,74184399124.0,4001965945.0,74184399124.0,776318000000.0,1,1,0,0,1,2,1,0,4,6,0,0,0,0,1,0,0,0,0,0,0,6,10,9,9,10,1,15,10,5,7,9,10,10,9,10,6,2,211,1310,10584,95756,2394,16346,141020.0,24922.0,172046.0,269796.0,211.0,-275100.0,358675484.0,-467644000000.0,-502740.0,655469606.0,-854603000000.0,1197853246.0,-1561760000000.0,-2854060000000.0,2.55e+23,-1.9899999999999997e+25,8e+30,-3.46e+34,-1.9899999999999997e+25,-1.59e+29,-2.24e+32,8e+30,-2.24e+32,-3.46e+34,6.0,17.0,0.0,0.0,9.0,17.0,10.0,0.0,32.0,55.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2716.0,27672.0,302488.0,1673.0,15232.0,157124.0,9061.0,88276.0,26051.0,300.0,-812084.0,2198271160.0,-5950620000000.0,-500227.0,1354087896.0,-3665450000000.0,834089903.0,-2257840000000.0,-1390780000000.0,3.62e+23,4.81e+26,5.75e+30,3.0800000000000003e+34,4.81e+26,6.2e+29,9.169999999999999e+33,5.75e+30,9.169999999999999e+33,3.0800000000000003e+34,12.0,1.0,0.0,0.0,1.0
83,160,364,922,189,348,762,471,832,1245,83,-13120,2073964,-327853798.0,-15498,2449788,-387251394.0,2893872,-457434872.0,-540367332.0,11773.73133,-3318.736307,8204624.747,600113987.2,-3318.736307,624029.9501,-22437304.26,8204624.747,-22437304.26,600113987.2,0,2,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,6,4,11,6,19,18,15,2,25,739,14329,256711,-529,20,44028,-12803,-49012,-239293,25,-17736,12575112,-8910345900,12696.0,-8991393.0,6363350707.0,6423540.0,-4540221413.0,3236231904.0,3.02e+22,2.37e+26,-2.59e+30,6.400000000000001e+34,2.37e+26,1.36e+29,8.069999999999999e+33,-2.59e+30,8.069999999999999e+33,6.400000000000001e+34,0.0,10.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,6.0,0.0,0.0,52.0,106.0,-2212.0,-61136.0,767.0,2522.0,-7134.0,13783.0,59208.0,244277.0,52.0,-5406.0,559588.0,-57717504.0,-39117.0,4067622.0,-421127782.0,29428233.0,-3060843604.0,-22141135893.0,6.28e+22,-5.709999999999999e+25,3.87e+30,-5.76e+34,-5.709999999999999e+25,2.29e+29,-5.69e+33,3.87e+30,-5.69e+33,-5.76e+34,0.0,10.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
424,1742,8790,49100,1570,6074,29410,7244,26514,37516,424,-736866,1280594798,-2225540000000.0,-664110,1154150754,-2005790000000.0,1040195044,-1807740000000.0,-1629260000000.0,50522074.1,848066433.2,5135230000000.0,-482641000000000.0,848066433.2,345978000000.0,-146287000000000.0,5135230000000.0,-146287000000000.0,-482641000000000.0,2,0,1,5,2,5,1,1,8,3,1,1,3,1,1,5,2,1,1,0,0,7,6,4,6,17,5,17,16,3,10,16,9,14,11,4,4,4,1,18,15,10,5,8,4.0,19.0,10.0,9.0,12.0,6.0,6.0,13.0,16.0,16.0,6.0,1.0,13.0,13.0,16.0,9.0,9.0,9.0,9.0,9.0,9.0,6456.0,66666.0,784396.0,9991722.0,54030.0,558498.0,6459596.0,610922.0,6323334.0,8310906.0,6456.0,-430329030.0,28683900000000.0,-1.91e+18,-348763650.0,23247100000000.0,-1.55e+18,18840800000000.0,-1.26e+18,-1.02e+18,7.8e+24,5.05e+27,2.2e+32,-1.34e+36,5.05e+27,1.47e+31,-3.4100000000000004e+34,2.2e+32,-3.4100000000000004e+34,-1.34e+36,53.0,0.0,9.0,75.0,28.0,99.0,1.0,23.0,288.0,57.0,14.0,28.0,104.0,13.0,20.0,122.0,12.0,19.0,25.0,0.0,0.0,305.0,-798.0,19492.0,1117446.0,1082.0,-35794.0,-181398.0,1.0
39,68,136,302,45,75,145,57,89,81,39,-2584,171224,-11346994.0,-1710,113295,-7507055.0,74982,-4967737.0,-3288114.0,5532.235203,63055.98984,2805323.698,270874152.7,63055.98984,796572.7935,32606394.34,2805323.698,32606394.34,270874152.7,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,18,5,5,1,4,-90,-1538,-23862,175,325,77,2585,6283,39025,4,270,14662,289878,-525,-31175,-1089773,63835,2881433.0,-6677475.0,4.83e+21,-3.8599999999999997e+25,6.1e+29,-8.96e+33,-3.8599999999999997e+25,-5.660000000000001e+28,-1.05e+33,6.1e+29,-1.05e+33,-8.96e+33,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,119.0,1963.0,30695.0,-160.0,-180.0,2048.0,-2510.0,-5558.0,-38650.0,-1.0,238.0,-40520.0,6070540.0,-320.0,56940.0,-8704072.0,-79310.0,12421132.0,-17627450.0,-1.21e+21,4.39e+25,-5.55e+29,9.199999999999999e+33,4.39e+25,6.440000000000001e+28,1.13e+33,-5.55e+29,1.13e+33,9.199999999999999e+33,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358,1183,4959,23725,1154,3505,14007,4612,13027,20684,358,-422331,498223043,-587754000000.0,-411978,486008297,-573343000000.0,474095508,-559288000000.0,-545580000000.0,6093969.854,78907884.41,257875000000.0,3571690000000.0,78907884.41,18980172883.0,-4223860000000.0,257875000000.0,-4223860000000.0,3571690000000.0,1,2,1,1,0,3,1,0,2,5,0,1,2,2,1,3,4,2,0,1,0,2,16,12,10,16,17,2,18,10,6,9,10,16,14,4,10,7,9,10,14,17,20,13,15.0,17.0,3.0,18.0,6.0,1.0,6.0,17.0,13.0,1370.0,15901.0,237141.0,3887779.0,18631.0,209338.0,3026582.0,247481.0,2737190.0,3447217.0,1370.0,-21768469.0,345888000000.0,-5495950000000000.0,-25505839.0,405272000000.0,-6439530000000000.0,474852000000.0,-7545120000000000.0,-8840520000000000.0,1.65e+24,-1.0400000000000001e+27,7.229999999999999e+31,-6.71e+35,-1.0400000000000001e+27,2.29e+29,-5.18e+34,7.229999999999999e+31,-5.18e+34,-6.71e+35,29.0,8.0,26.0,15.0,0.0,68.0,17.0,0.0,29.0,60.0,0.0,3.0,55.0,34.0,24.0,20.0,83.0,35.0,0.0,22.0,0.0,2044.0,21769.0,277995.0,3842629.0,24443.0,257828.0,3286434.0,381183.0,4014380.0,6394667.0,2044.0,-44474067.0,967682000000.0,-2.11e+16,-49937049.0,1086550000000.0,-2.36e+16,1220010000000.0,-2.65e+16,0.0
151,452,1684,7010,351,987,3549,975,2579,3015,151,-67800,30442980,-13669396878.0,-52650,23640135,-10614663975.0,18357924,-8242785091.0,-6401069208.0,428393.5977,8734385.106,4786999407.0,801119000000.0,8734385.106,470898176.6,56154636537.0,4786999407.0,56154636537.0,801119000000.0,1,0,0,0,1,4,0,1,2,5,0,1,0,0,0,1,1,0,0,0,0,6,5,6,16,10,10,6,9,1,10,9,8,6,17,12,10,10,135,2061,27927,370419,90,8630,147608.0,-8572.0,15294.0,-182676.0,135.0,-276174.0,564974820.0,-1155770000000.0,-12060.0,24678800.0,-50500864162.0,1068728.0,-2187492414.0,-94096236.0,1.63e+23,4.12e+26,-2.5e+29,6e+34,4.12e+26,4.2e+29,9.169999999999999e+33,-2.5e+29,9.169999999999999e+33,6e+34,9.0,0.0,0.0,0.0,2.0,24.0,0.0,12.0,19.0,54.0,0.0,15.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,210.0,1074.0,6654.0,59658.0,2691.0,16225.0,124765.0,32233.0,193089.0,393177.0,210.0,-224466.0,239929662.0,-256460000000.0,-562419.0,601164097.0,-642581000000.0,1506260281.0,-1610030000000.0,-4034030000000.0,2.54e+23,-1.11e+26,9.699999999999999e+30,-6.51e+34,-1.11e+26,-1.13e+29,-3.38e+33,9.699999999999999e+30,-3.38e+33,-6.51e+34,9.0,0.0,0.0,0.0,0.0
